epoch,accuracy,auc,loss,mean_absolute_error,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_loss,val_mean_absolute_error,val_precision,val_recall,val_true_negatives,val_true_positives
52,0.9639381766319275,0.9935788512229919,0.1037132516503334,0.05529675632715225,0.9639381766319275,0.9639381766319275,72118.0,72118.0,0.9443492889404297,0.979780912399292,0.1878969967365265,0.07161728292703629,0.9443492889404297,0.9443492889404297,17648.0,17648.0
53,0.9632431268692017,0.9936335682868958,0.10358955711126328,0.05515453219413757,0.9632431268692017,0.9632431268692017,72066.0,72066.0,0.9440282583236694,0.9803391695022583,0.17764295637607574,0.07936177402734756,0.9440282583236694,0.9440282583236694,17642.0,17642.0
54,0.9628956317901611,0.9939427971839905,0.10207443684339523,0.05453970283269882,0.9628956317901611,0.9628956317901611,72040.0,72040.0,0.9448308944702148,0.9793276190757751,0.18916991353034973,0.06926809996366501,0.9448308944702148,0.9448308944702148,17657.0,17657.0
55,0.9634035229682922,0.9938413500785828,0.10248494148254395,0.05485367029905319,0.9634035229682922,0.9634035229682922,72078.0,72078.0,0.9457405805587769,0.9802570939064026,0.1860371083021164,0.06992298364639282,0.9457405805587769,0.9457405805587769,17674.0,17674.0
56,0.9649139046669006,0.9941179752349854,0.09965267777442932,0.05308711901307106,0.9649139046669006,0.9649139046669006,72191.0,72191.0,0.9440817832946777,0.9794377684593201,0.18786053359508514,0.0741802453994751,0.9440817832946777,0.9440817832946777,17643.0,17643.0
57,0.9643792510032654,0.9941647052764893,0.0996854305267334,0.05315462872385979,0.9643792510032654,0.9643792510032654,72151.0,72151.0,0.9440282583236694,0.9798441529273987,0.18757671117782593,0.07205206900835037,0.9440282583236694,0.9440282583236694,17642.0,17642.0
58,0.9628822803497314,0.9940292239189148,0.10102786868810654,0.053881339728832245,0.9628822803497314,0.9628822803497314,72039.0,72039.0,0.943814218044281,0.9792121052742004,0.1943620890378952,0.07219485938549042,0.943814218044281,0.943814218044281,17638.0,17638.0
59,0.964352548122406,0.9940407872200012,0.10036449879407883,0.053150951862335205,0.964352548122406,0.964352548122406,72149.0,72149.0,0.9446168541908264,0.980930507183075,0.18402798473834991,0.0692717581987381,0.9446168541908264,0.9446168541908264,17653.0,17653.0
60,0.9645262956619263,0.9940217137336731,0.09974135458469391,0.05289388820528984,0.9645262956619263,0.9645262956619263,72162.0,72162.0,0.9458476305007935,0.9795189499855042,0.1888379454612732,0.06806784123182297,0.9458476305007935,0.9458476305007935,17676.0,17676.0
61,0.9654886722564697,0.9944133758544922,0.09674069285392761,0.05185924470424652,0.9654886722564697,0.9654886722564697,72234.0,72234.0,0.942904531955719,0.9795299768447876,0.18835783004760742,0.0744144544005394,0.942904531955719,0.942904531955719,17621.0,17621.0
62,0.9639381766319275,0.9942898750305176,0.09906689077615738,0.05285944417119026,0.9639381766319275,0.9639381766319275,72118.0,72118.0,0.9450984597206116,0.980252742767334,0.18727251887321472,0.07063189893960953,0.9450984597206116,0.9450984597206116,17662.0,17662.0
63,0.9643792510032654,0.9944693446159363,0.09797312319278717,0.05262002348899841,0.9643792510032654,0.9643792510032654,72151.0,72151.0,0.940496563911438,0.9789669513702393,0.18850795924663544,0.07975327223539352,0.940496563911438,0.940496563911438,17576.0,17576.0
64,0.9642723202705383,0.9944239854812622,0.09780517220497131,0.052121683955192566,0.9642723202705383,0.9642723202705383,72143.0,72143.0,0.9426904916763306,0.9781149625778198,0.20390929281711578,0.07012458890676498,0.9426904916763306,0.9426904916763306,17617.0,17617.0
65,0.9651678800582886,0.9945942163467407,0.09618928283452988,0.05164285749197006,0.9651678800582886,0.9651678800582886,72210.0,72210.0,0.9457405805587769,0.9791721105575562,0.19739696383476257,0.06682563573122025,0.9457405805587769,0.9457405805587769,17674.0,17674.0
66,0.9648337364196777,0.9944820404052734,0.09659375995397568,0.05158026143908501,0.9648337364196777,0.9648337364196777,72185.0,72185.0,0.9459546208381653,0.979634165763855,0.19027400016784668,0.06804826110601425,0.9459546208381653,0.9459546208381653,17678.0,17678.0
67,0.9655956029891968,0.994597315788269,0.0963803082704544,0.05148416385054588,0.9655956029891968,0.9655956029891968,72242.0,72242.0,0.944402813911438,0.9794212579727173,0.19131046533584595,0.06801443547010422,0.944402813911438,0.944402813911438,17649.0,17649.0
68,0.969872772693634,0.9961754679679871,0.08198155462741852,0.045320846140384674,0.969872772693634,0.969872772693634,72562.0,72562.0,0.9458476305007935,0.9794468879699707,0.19467495381832123,0.06729377061128616,0.9458476305007935,0.9458476305007935,17676.0,17676.0
69,0.9722251892089844,0.9968234300613403,0.07543453574180603,0.042674560099840164,0.9722251892089844,0.9722251892089844,72738.0,72738.0,0.9455265402793884,0.9801821708679199,0.18961478769779205,0.06640258431434631,0.9455265402793884,0.9455265402793884,17670.0,17670.0
70,0.9720514416694641,0.9971202611923218,0.0736904889345169,0.04213738441467285,0.9720514416694641,0.9720514416694641,72725.0,72725.0,0.9430650472640991,0.9782033562660217,0.20048284530639648,0.06955255568027496,0.9430650472640991,0.9430650472640991,17624.0,17624.0
71,0.9730138182640076,0.9973606467247009,0.07021976262331009,0.040683746337890625,0.9730138182640076,0.9730138182640076,72797.0,72797.0,0.9432790875434875,0.9798219799995422,0.19479869306087494,0.06736727803945541,0.9432790875434875,0.9432790875434875,17628.0,17628.0
72,0.9734682440757751,0.9975282549858093,0.0680636465549469,0.039484065026044846,0.9734682440757751,0.9734682440757751,72831.0,72831.0,0.9425835013389587,0.9779719710350037,0.2070775032043457,0.06863392144441605,0.9425835013389587,0.9425835013389587,17615.0,17615.0
73,0.9738959670066833,0.9975869655609131,0.06647416204214096,0.03893384709954262,0.9738959670066833,0.9738959670066833,72863.0,72863.0,0.9420483708381653,0.9783278703689575,0.20770594477653503,0.06838130950927734,0.9420483708381653,0.9420483708381653,17605.0,17605.0
74,0.974564254283905,0.997707188129425,0.06585876643657684,0.038387127220630646,0.974564254283905,0.974564254283905,72913.0,72913.0,0.9432790875434875,0.9783650040626526,0.20351818203926086,0.06637179851531982,0.9432790875434875,0.9432790875434875,17628.0,17628.0
75,0.9738959670066833,0.9977160692214966,0.06525565683841705,0.038224801421165466,0.9738959670066833,0.9738959670066833,72863.0,72863.0,0.9437071681022644,0.9778280854225159,0.2096744328737259,0.06718327105045319,0.9437071681022644,0.9437071681022644,17636.0,17636.0
76,0.9742167592048645,0.9976349472999573,0.06525669991970062,0.03778024762868881,0.9742167592048645,0.9742167592048645,72887.0,72887.0,0.9407641291618347,0.9775287508964539,0.21575342118740082,0.06904222071170807,0.9407641291618347,0.9407641291618347,17581.0,17581.0
77,0.9750855565071106,0.9977573752403259,0.0634172260761261,0.03726223483681679,0.9750855565071106,0.9750855565071106,72952.0,72952.0,0.9435466527938843,0.9777129888534546,0.21094602346420288,0.06609471142292023,0.9435466527938843,0.9435466527938843,17633.0,17633.0
78,0.9745375514030457,0.9978135228157043,0.06316506117582321,0.03695743903517723,0.9745375514030457,0.9745375514030457,72911.0,72911.0,0.943225622177124,0.9778122901916504,0.2113739252090454,0.06645818799734116,0.943225622177124,0.943225622177124,17627.0,17627.0
79,0.9747914671897888,0.9979555606842041,0.06159532070159912,0.03666380047798157,0.9747914671897888,0.9747914671897888,72930.0,72930.0,0.9405500888824463,0.9770917892456055,0.21965277194976807,0.06791333109140396,0.9405500888824463,0.9405500888824463,17577.0,17577.0
80,0.9744038581848145,0.9979127645492554,0.06207422912120819,0.036586862057447433,0.9744038581848145,0.9744038581848145,72901.0,72901.0,0.9432790875434875,0.9776265025138855,0.21611273288726807,0.06548518687486649,0.9432790875434875,0.9432790875434875,17628.0,17628.0
81,0.9750587940216064,0.9979534149169922,0.06109629571437836,0.036067068576812744,0.9750587940216064,0.9750587940216064,72950.0,72950.0,0.9372324347496033,0.9758003354072571,0.23070986568927765,0.07098709046840668,0.9372324347496033,0.9372324347496033,17515.0,17515.0
82,0.9744306206703186,0.9979674220085144,0.061182424426078796,0.03622547164559364,0.9744306206703186,0.9744306206703186,72903.0,72903.0,0.9416738152503967,0.976935088634491,0.21925202012062073,0.06666680425405502,0.9416738152503967,0.9416738152503967,17598.0,17598.0
83,0.974564254283905,0.9979568123817444,0.06114969402551651,0.03615172579884529,0.974564254283905,0.974564254283905,72913.0,72913.0,0.9388377666473389,0.975532054901123,0.23178814351558685,0.06930635869503021,0.9388377666473389,0.9388377666473389,17545.0,17545.0
84,0.975874125957489,0.9981462955474854,0.05893288925290108,0.035246532410383224,0.975874125957489,0.975874125957489,73011.0,73011.0,0.9421554207801819,0.9780471920967102,0.21495448052883148,0.06619913130998611,0.9421554207801819,0.9421554207801819,17607.0,17607.0
85,0.9752058386802673,0.9980486631393433,0.0596596784889698,0.03552082180976868,0.9752058386802673,0.9752058386802673,72961.0,72961.0,0.9393728375434875,0.976250946521759,0.22862225770950317,0.06869462877511978,0.9393728375434875,0.9393728375434875,17555.0,17555.0
86,0.9754865169525146,0.9980772137641907,0.058796826750040054,0.03509853780269623,0.9754865169525146,0.9754865169525146,72982.0,72982.0,0.9416738152503967,0.9760631322860718,0.2282390594482422,0.06590082496404648,0.9416738152503967,0.9416738152503967,17598.0,17598.0
87,0.9752726554870605,0.9980897307395935,0.05864815413951874,0.03480004519224167,0.9752726554870605,0.9752726554870605,72966.0,72966.0,0.9409246444702148,0.9764472246170044,0.22602979838848114,0.0658130943775177,0.9409246444702148,0.9409246444702148,17584.0,17584.0
88,0.9750587940216064,0.9980776906013489,0.05870302766561508,0.03487313166260719,0.9750587940216064,0.9750587940216064,72950.0,72950.0,0.937178909778595,0.9755924344062805,0.23606754839420319,0.06942227482795715,0.937178909778595,0.937178909778595,17514.0,17514.0
89,0.9759810566902161,0.9981890916824341,0.05795969441533089,0.034535717219114304,0.9759810566902161,0.9759810566902161,73019.0,73019.0,0.9425835013389587,0.9768922924995422,0.22286522388458252,0.06467747688293457,0.9425835013389587,0.9425835013389587,17615.0,17615.0
90,0.9754330515861511,0.9981457591056824,0.05784709379076958,0.03444785624742508,0.9754330515861511,0.9754330515861511,72978.0,72978.0,0.9398544430732727,0.9761316776275635,0.2324802726507187,0.06837625056505203,0.9398544430732727,0.9398544430732727,17564.0,17564.0
91,0.9754598140716553,0.9981090426445007,0.05806148797273636,0.034524161368608475,0.9754598140716553,0.9754598140716553,72980.0,72980.0,0.9393728375434875,0.9750605225563049,0.23730187118053436,0.06794866174459457,0.9393728375434875,0.9393728375434875,17555.0,17555.0
92,0.9760078191757202,0.9982284307479858,0.05674789845943451,0.03408832103013992,0.9760078191757202,0.9760078191757202,73021.0,73021.0,0.9403895735740662,0.9763149619102478,0.22825933992862701,0.06806284934282303,0.9403895735740662,0.9403895735740662,17574.0,17574.0
93,0.975941002368927,0.998264491558075,0.05634116753935814,0.034105025231838226,0.975941002368927,0.975941002368927,73016.0,73016.0,0.9392123222351074,0.9757237434387207,0.23434649407863617,0.06751766055822372,0.9392123222351074,0.9392123222351074,17552.0,17552.0
94,0.9764488935470581,0.9982781410217285,0.055647529661655426,0.033510394394397736,0.9764488935470581,0.9764488935470581,73054.0,73054.0,0.9393728375434875,0.9758214950561523,0.23143179714679718,0.06901001185178757,0.9393728375434875,0.9393728375434875,17555.0,17555.0
95,0.9762884974479675,0.9982547760009766,0.05638648569583893,0.033877503126859665,0.9762884974479675,0.9762884974479675,73042.0,73042.0,0.9388377666473389,0.9753255844116211,0.2374202013015747,0.06910904496908188,0.9388377666473389,0.9388377666473389,17545.0,17545.0
96,0.9760612845420837,0.9982932209968567,0.05588441342115402,0.03366515040397644,0.9760612845420837,0.9760612845420837,73025.0,73025.0,0.9385702013969421,0.975217878818512,0.23746035993099213,0.06790611892938614,0.9385702013969421,0.9385702013969421,17540.0,17540.0
97,0.9761815667152405,0.9983253479003906,0.05543670058250427,0.033531930297613144,0.9761815667152405,0.9761815667152405,73034.0,73034.0,0.9392123222351074,0.9753931164741516,0.24165041744709015,0.0670873150229454,0.9392123222351074,0.9392123222351074,17552.0,17552.0
98,0.9758474230766296,0.9982829093933105,0.05562964826822281,0.033583853393793106,0.9758474230766296,0.9758474230766296,73009.0,73009.0,0.9391053318977356,0.9754272103309631,0.23800063133239746,0.06798702478408813,0.9391053318977356,0.9391053318977356,17550.0,17550.0
99,0.9752994179725647,0.9982178211212158,0.05626760050654411,0.03367242589592934,0.9752994179725647,0.9752994179725647,72968.0,72968.0,0.9403360486030579,0.975685715675354,0.23810331523418427,0.06592588871717453,0.9403360486030579,0.9403360486030579,17573.0,17573.0
100,0.9767696857452393,0.9984076619148254,0.0542081743478775,0.03285321965813637,0.9767696857452393,0.9767696857452393,73078.0,73078.0,0.9406570792198181,0.9748168587684631,0.2443130910396576,0.0662863627076149,0.9406570792198181,0.9406570792198181,17579.0,17579.0
101,0.9761414527893066,0.9983225464820862,0.05470694974064827,0.03279857337474823,0.9761414527893066,0.9761414527893066,73031.0,73031.0,0.9375535249710083,0.9744628667831421,0.24680505692958832,0.06914898753166199,0.9375535249710083,0.9375535249710083,17521.0,17521.0
102,0.9763152003288269,0.9982935786247253,0.05499713867902756,0.032974958419799805,0.9763152003288269,0.9763152003288269,73044.0,73044.0,0.9390518069267273,0.9753637909889221,0.24185936152935028,0.0668535828590393,0.9390518069267273,0.9390518069267273,17549.0,17549.0
103,0.9755132794380188,0.9983616471290588,0.05477124825119972,0.03298497572541237,0.9755132794380188,0.9755132794380188,72984.0,72984.0,0.9388377666473389,0.9746639728546143,0.24404656887054443,0.0679105594754219,0.9388377666473389,0.9388377666473389,17545.0,17545.0
104,0.9767429232597351,0.9984467625617981,0.05321898311376572,0.03228020668029785,0.9767429232597351,0.9767429232597351,73076.0,73076.0,0.9395334124565125,0.9750055074691772,0.2415212094783783,0.06641599535942078,0.9395334124565125,0.9395334124565125,17558.0,17558.0
105,0.976235032081604,0.998353123664856,0.05421514809131622,0.032829076051712036,0.976235032081604,0.976235032081604,73038.0,73038.0,0.9366973638534546,0.9749913811683655,0.2487391084432602,0.06833696365356445,0.9366973638534546,0.9366973638534546,17505.0,17505.0
106,0.9770904779434204,0.9985030293464661,0.05233205482363701,0.03195681795477867,0.9770904779434204,0.9770904779434204,73102.0,73102.0,0.9390518069267273,0.9753642082214355,0.2376600056886673,0.06872132420539856,0.9390518069267273,0.9390518069267273,17549.0,17549.0
