epoch,accuracy,auc,loss,mean_absolute_error,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_loss,val_mean_absolute_error,val_precision,val_recall,val_true_negatives,val_true_positives
21,0.6174370646476746,0.9128276705741882,1.026856541633606,0.14227847754955292,0.7583454847335815,0.47002682089805603,167954.0,13494.0,0.5817776322364807,0.8973209857940674,1.142613172531128,0.14074040949344635,0.6770101189613342,0.4832822382450104,41413.0,3469.0
22,0.6179943680763245,0.9139779806137085,1.020498275756836,0.14145435392856598,0.7571636438369751,0.4712459444999695,167915.0,13529.0,0.592365562915802,0.9014829397201538,1.1086523532867432,0.14064976572990417,0.7042253613471985,0.48760101199150085,41598.0,3500.0
23,0.6215820908546448,0.9141173362731934,1.01925790309906,0.14128082990646362,0.7597503662109375,0.47497299313545227,167942.0,13636.0,0.5762050747871399,0.8908095955848694,1.184787392616272,0.1440591961145401,0.6637864708900452,0.4816104769706726,41317.0,3457.0
24,0.6207461357116699,0.9156575798988342,1.011070966720581,0.14059458673000336,0.7552451491355896,0.47647079825401306,167821.0,13679.0,0.5990526676177979,0.9057735800743103,1.0773577690124512,0.1422046571969986,0.7129878401756287,0.4810532033443451,41678.0,3453.0
25,0.6245776414871216,0.9166913032531738,1.0044143199920654,0.13958285748958588,0.7589295506477356,0.4810686409473419,167867.0,13811.0,0.5862357020378113,0.8961869478225708,1.1456183195114136,0.13931503891944885,0.687819242477417,0.48774030804634094,41479.0,3501.0
26,0.6272249221801758,0.9174912571907043,0.9995108246803284,0.13888110220432281,0.7595996856689453,0.4864676594734192,167834.0,13966.0,0.5862357020378113,0.8976194858551025,1.1402846574783325,0.14071959257125854,0.6746549010276794,0.4902479946613312,41371.0,3519.0
27,0.6327632665634155,0.918369710445404,0.9946777820587158,0.1385757178068161,0.7637172341346741,0.48434290289878845,167952.0,13905.0,0.6004458069801331,0.9044541120529175,1.0921950340270996,0.14016149938106537,0.7045864462852478,0.4901086688041687,41593.0,3518.0
28,0.6284440159797668,0.9188849329948425,0.9912462830543518,0.13815222680568695,0.7609956860542297,0.4887665808200836,167847.0,14032.0,0.606854259967804,0.9009610414505005,1.117651104927063,0.13820528984069824,0.7094339728355408,0.49763163924217224,41605.0,3572.0
29,0.6326935887336731,0.9195643067359924,0.9871729016304016,0.13751551508903503,0.7586188316345215,0.4928419589996338,167752.0,14149.0,0.5961270332336426,0.898295521736145,1.136172890663147,0.13886365294456482,0.6899621486663818,0.5075230002403259,41431.0,3643.0
30,0.6348183751106262,0.9208855628967285,0.97929447889328,0.13674049079418182,0.758479118347168,0.49541956186294556,167725.0,14223.0,0.5962663888931274,0.8991335034370422,1.1176962852478027,0.14346931874752045,0.707785427570343,0.4724157154560089,41668.0,3391.0
31,0.6329374313354492,0.9205140471458435,0.9811997413635254,0.13703671097755432,0.7598968744277954,0.49277231097221375,167784.0,14147.0,0.6088047027587891,0.9040738940238953,1.0980719327926636,0.13654670119285583,0.7054016590118408,0.4930342733860016,41590.0,3539.0
32,0.6374655961990356,0.9214602112770081,0.9751482009887695,0.13586679100990295,0.7654688358306885,0.5015848875045776,167842.0,14400.0,0.6153524518013,0.9096511602401733,1.053524374961853,0.13772881031036377,0.7257902026176453,0.5022290349006653,41706.0,3605.0
33,0.6412274837493896,0.9222355484962463,0.9706346988677979,0.13538052141666412,0.7660115361213684,0.5036748051643372,167837.0,14460.0,0.6241292953491211,0.9120095372200012,1.0424354076385498,0.13356880843639374,0.730861246585846,0.5107272267341614,41718.0,3666.0
34,0.639973521232605,0.9226444363594055,0.9690486788749695,0.13531720638275146,0.7631551027297974,0.501132071018219,167789.0,14387.0,0.6107550859451294,0.9066976308822632,1.0858041048049927,0.13358303904533386,0.7122429013252258,0.5065478086471558,41599.0,3636.0
35,0.6392072439193726,0.9222033619880676,0.9703810214996338,0.13555558025836945,0.7651290893554688,0.503814160823822,167814.0,14464.0,0.6120089292526245,0.9066170454025269,1.074879765510559,0.13755404949188232,0.7213678956031799,0.4966564476490021,41691.0,3565.0
36,0.6467310190200806,0.9243422150611877,0.9584957957267761,0.13398607075214386,0.7684078812599182,0.5129053592681885,167816.0,14725.0,0.6117302775382996,0.9083163142204285,1.0616964101791382,0.137274831533432,0.7311849594116211,0.4994427561759949,41750.0,3585.0
37,0.6473928093910217,0.9249751567840576,0.9539097547531128,0.13329117000102997,0.7651863694190979,0.5155526399612427,167712.0,14801.0,0.6124268770217896,0.9072268605232239,1.0809168815612793,0.1371573805809021,0.7070881128311157,0.5142101049423218,41539.0,3691.0
38,0.6437702178955078,0.925010085105896,0.9534688591957092,0.13348506391048431,0.7660393118858337,0.513218879699707,167754.0,14734.0,0.6182780861854553,0.9127870798110962,1.0403214693069458,0.13477355241775513,0.715580403804779,0.5169963836669922,41593.0,3711.0
39,0.6443623900413513,0.9255156517028809,0.9508744478225708,0.13320030272006989,0.7693431377410889,0.5136368274688721,167833.0,14746.0,0.6096405386924744,0.9053168892860413,1.0948952436447144,0.13693661987781525,0.694719135761261,0.5186681747436523,41432.0,3723.0
40,0.6477062702178955,0.9263134598731995,0.9449800252914429,0.1328020542860031,0.7664803862571716,0.5159705877304077,167741.0,14813.0,0.6266369223594666,0.9144321084022522,1.0397716760635376,0.12959519028663635,0.7188922762870789,0.5280022025108337,41586.0,3790.0
41,0.6506670117378235,0.9268345236778259,0.9419547319412231,0.13204528391361237,0.771563708782196,0.5228325724601746,167810.0,15010.0,0.6285873651504517,0.9152362942695618,1.0373588800430298,0.12911106646060944,0.718109667301178,0.5419337153434753,41541.0,3890.0
42,0.649099588394165,0.9268681406974792,0.9410539865493774,0.13203872740268707,0.7681443095207214,0.5190706849098206,167756.0,14902.0,0.6195319294929504,0.9105030298233032,1.064919114112854,0.13345398008823395,0.6952968835830688,0.5334355235099792,41390.0,3829.0
43,0.6515030264854431,0.9279537200927734,0.9349618554115295,0.1309940218925476,0.7717806696891785,0.5279529094696045,167772.0,15157.0,0.6154918074607849,0.9104265570640564,1.0525920391082764,0.13564294576644897,0.7226672172546387,0.5027862787246704,41683.0,3609.0
44,0.6558570265769958,0.9284423589706421,0.9318382143974304,0.13095520436763763,0.7720603346824646,0.5241910219192505,167811.0,15049.0,0.6255224347114563,0.9102106094360352,1.055888295173645,0.13440082967281342,0.7205103039741516,0.5114237666130066,41644.0,3671.0
45,0.6538019180297852,0.9286714792251587,0.9299558997154236,0.1305437684059143,0.7674500942230225,0.527743935585022,167663.0,15151.0,0.6199498176574707,0.9109494686126709,1.0621052980422974,0.1312352418899536,0.7141240835189819,0.5275843143463135,41552.0,3787.0
46,0.6540109515190125,0.9288575649261475,0.9286940097808838,0.13042443990707397,0.7746751308441162,0.5295552015304565,167832.0,15203.0,0.6244078874588013,0.9147995710372925,1.0270330905914307,0.13518303632736206,0.7196189165115356,0.515603244304657,41626.0,3701.0
47,0.6550907492637634,0.9289104342460632,0.9283617734909058,0.1305447816848755,0.7693585753440857,0.5322721004486084,167673.0,15281.0,0.6356924176216125,0.9163309335708618,1.0180658102035522,0.13072673976421356,0.7359876036643982,0.530509889125824,41702.0,3808.0
48,0.6567975282669067,0.9296226501464844,0.9232435822486877,0.12934459745883942,0.7718117237091064,0.5352328419685364,167711.0,15366.0,0.6192532777786255,0.9094067811965942,1.0632469654083252,0.13493715226650238,0.7060154676437378,0.5215937495231628,41509.0,3744.0
49,0.659584105014801,0.9301973581314087,0.9195787906646729,0.12933693826198578,0.7741009593009949,0.5353373289108276,167769.0,15369.0,0.6037893295288086,0.9066004753112793,1.1051164865493774,0.13159394264221191,0.691669762134552,0.522847592830658,41395.0,3753.0
50,0.6607335805892944,0.9306562542915344,0.917185366153717,0.12895603477954865,0.7729840278625488,0.5385767817497253,167713.0,15462.0,0.6234326958656311,0.909609317779541,1.0569360256195068,0.13499659299850464,0.7263473272323608,0.5069657564163208,41697.0,3639.0
51,0.6625796556472778,0.9314239621162415,0.9118930101394653,0.12843872606754303,0.7756999731063843,0.5403880476951599,167768.0,15514.0,0.6199498176574707,0.9105843305587769,1.0519709587097168,0.13616544008255005,0.7157379984855652,0.5100306272506714,41614.0,3661.0
52,0.6632066369056702,0.9308599829673767,0.9160106182098389,0.1287577897310257,0.7721418142318726,0.5387160778045654,167690.0,15466.0,0.6372248530387878,0.9160125851631165,1.0344308614730835,0.12718193233013153,0.7219780087471008,0.5491780638694763,41550.0,3942.0
53,0.6641819477081299,0.9317745566368103,0.9101770520210266,0.1280406415462494,0.773594319820404,0.5410498380661011,167708.0,15533.0,0.6157703995704651,0.9096934199333191,1.0659453868865967,0.13436001539230347,0.7082773447036743,0.5137921571731567,41549.0,3688.0
54,0.6639729738235474,0.9323322176933289,0.9061257839202881,0.12764933705329895,0.7744371891021729,0.5428262948989868,167715.0,15584.0,0.6263583302497864,0.911321222782135,1.0821168422698975,0.1262587159872055,0.701241135597229,0.5509891510009766,41383.0,3955.0
55,0.6653662323951721,0.9328871965408325,0.9024173021316528,0.12694299221038818,0.7766648530960083,0.5455780625343323,167750.0,15663.0,0.6124268770217896,0.9079223275184631,1.0717273950576782,0.13668428361415863,0.7162854671478271,0.5061298608779907,41629.0,3633.0
56,0.6645302772521973,0.932560920715332,0.9046751260757446,0.12753646075725555,0.7736674547195435,0.541990339756012,167702.0,15560.0,0.6166062951087952,0.9109212160110474,1.0449415445327759,0.1371464878320694,0.7256762385368347,0.5008358955383301,41709.0,3595.0
57,0.6678045392036438,0.9332225918769836,0.8997905254364014,0.12671753764152527,0.775383710861206,0.5490264296531677,167688.0,15762.0,0.6134020686149597,0.9071780443191528,1.095591425895691,0.13338607549667358,0.6938439011573792,0.5275843143463135,41397.0,3787.0
58,0.6672123670578003,0.9330828785896301,0.8999953866004944,0.1267034411430359,0.7767482995986938,0.5489916205406189,167724.0,15761.0,0.6242685914039612,0.9123967885971069,1.054376244544983,0.13168489933013916,0.7150507569313049,0.5394260287284851,41525.0,3872.0
59,0.6685360074043274,0.9342997670173645,0.8929764032363892,0.12623600661754608,0.7775862812995911,0.5500714182853699,167737.0,15792.0,0.6287266612052917,0.915134847164154,1.0314290523529053,0.13203641772270203,0.7161350846290588,0.5317637324333191,41555.0,3817.0
60,0.6861611604690552,0.9401662349700928,0.8528326153755188,0.12267737090587616,0.7917556762695312,0.5680100321769714,167965.0,16307.0,0.6473948359489441,0.9227149486541748,0.9761171340942383,0.12747551500797272,0.7420202493667603,0.5505712032318115,41694.0,3952.0
61,0.6946253776550293,0.9427139163017273,0.8351114988327026,0.12104282528162003,0.7981757521629333,0.5760911107063293,168072.0,16539.0,0.6480913758277893,0.9232316017150879,0.9776045680046082,0.1247745230793953,0.7375274896621704,0.5601838827133179,41637.0,4021.0
62,0.6952175498008728,0.9430832862854004,0.8321136832237244,0.12055128812789917,0.8012197017669678,0.5766136050224304,168147.0,16554.0,0.6494845151901245,0.9239252209663391,0.9704549312591553,0.12508893013000488,0.7422699332237244,0.5585120916366577,41676.0,4009.0
63,0.6941725611686707,0.9429542422294617,0.8322049975395203,0.12024759501218796,0.7955991625785828,0.5793305039405823,167981.0,16632.0,0.6501811146736145,0.9232614636421204,0.9745786190032959,0.12561634182929993,0.7443594932556152,0.5561437606811523,41697.0,3992.0
64,0.6988748908042908,0.9443750381469727,0.8217318654060364,0.11948113143444061,0.79970383644104,0.5831272602081299,168061.0,16741.0,0.6507383584976196,0.9242531657218933,0.9695754647254944,0.12437611073255539,0.742867648601532,0.5622736215591431,41671.0,4036.0
65,0.7024626135826111,0.9447805881500244,0.8194390535354614,0.1187339723110199,0.8019994497299194,0.5896060466766357,168075.0,16927.0,0.6486486196517944,0.9234046339988708,0.9734029769897461,0.12466417998075485,0.7379865050315857,0.5626915693283081,41634.0,4039.0
66,0.6982131004333496,0.9457030296325684,0.8128437399864197,0.11841795593500137,0.8018746972084045,0.587028443813324,168090.0,16853.0,0.6512956023216248,0.9237421154975891,0.9731932878494263,0.12405825406312943,0.7365835905075073,0.5640847086906433,41620.0,4049.0
67,0.6976906061172485,0.9448627233505249,0.8179470300674438,0.11880192905664444,0.7988370060920715,0.5885610580444336,167999.0,16897.0,0.6553357243537903,0.9245755076408386,0.9683194756507874,0.12361036241054535,0.7381038665771484,0.5661744475364685,41626.0,4064.0
68,0.7014524936676025,0.9458144903182983,0.811307430267334,0.11809198558330536,0.8007790446281433,0.5872026085853577,168060.0,16858.0,0.6507383584976196,0.9241443276405334,0.9726622104644775,0.12383390218019485,0.7358114123344421,0.5653385519981384,41611.0,4058.0
69,0.700721025466919,0.945339560508728,0.8136775493621826,0.11795534938573837,0.8000187873840332,0.5924971103668213,168002.0,17010.0,0.6507383584976196,0.9239459037780762,0.9727211594581604,0.12403701990842819,0.7377437353134155,0.5639454126358032,41629.0,4048.0
70,0.7000243663787842,0.9454651474952698,0.8129360675811768,0.11803432554006577,0.8009823560714722,0.5907555222511292,168040.0,16960.0,0.6517135500907898,0.9233851432800293,0.9800758361816406,0.12348960340023041,0.7307692170143127,0.5664530396461487,41570.0,4066.0
71,0.704204261302948,0.9461885690689087,0.8066190481185913,0.11722390353679657,0.8029004335403442,0.5939601063728333,168068.0,17052.0,0.6518529057502747,0.9239634871482849,0.9756754636764526,0.1228729635477066,0.7365454435348511,0.5643633604049683,41619.0,4051.0
72,0.7051795721054077,0.9462015628814697,0.8069949150085449,0.11699014157056808,0.8044384121894836,0.5984882712364197,168077.0,17182.0,0.6551964282989502,0.9250847697257996,0.9692370295524597,0.12216579914093018,0.7343272566795349,0.569517970085144,41589.0,4088.0
73,0.6985962390899658,0.945136308670044,0.814397394657135,0.11789516359567642,0.7971935868263245,0.589710533618927,167947.0,16930.0,0.654499888420105,0.9239386916160583,0.9733551740646362,0.12351866811513901,0.7404970526695251,0.5645026564598083,41648.0,4052.0
74,0.7048312425613403,0.9463951587677002,0.8054062128067017,0.11709602922201157,0.8016834259033203,0.5971646308898926,168013.0,17144.0,0.6507383584976196,0.9245575666427612,0.9706065058708191,0.12322928011417389,0.7381595373153687,0.5710504055023193,41614.0,4099.0
75,0.7040997743606567,0.9461116194725037,0.8075312376022339,0.11727195233106613,0.7982091903686523,0.5961893200874329,167927.0,17116.0,0.6514349579811096,0.9238128662109375,0.9742808938026428,0.12361326068639755,0.7385513782501221,0.5639454126358032,41635.0,4048.0
76,0.7045525908470154,0.9468950033187866,0.8020753264427185,0.11653248220682144,0.8024184107780457,0.5986624360084534,168022.0,17187.0,0.6508776545524597,0.9235665202140808,0.9777570962905884,0.1229282096028328,0.7374100685119629,0.5711897611618042,41608.0,4100.0
77,0.7041345834732056,0.9460258483886719,0.8077137470245361,0.11680369079113007,0.8029643893241882,0.5981748104095459,168040.0,17173.0,0.6568682193756104,0.9242833852767944,0.975044310092926,0.1225953921675682,0.740606963634491,0.5711897611618042,41632.0,4100.0
78,0.70124351978302,0.9461007118225098,0.8077324628829956,0.11698321253061295,0.7968116402626038,0.5954230427742004,167895.0,17094.0,0.6529673933982849,0.9235397577285767,0.9778766632080078,0.12361642718315125,0.7353312969207764,0.5674282312393188,41602.0,4073.0
79,0.7046570777893066,0.9469191431999207,0.8012298345565796,0.11662354320287704,0.8002705574035645,0.5976174473762512,167972.0,17157.0,0.6496238708496094,0.92412269115448,0.9740469455718994,0.12268470227718353,0.7362558245658875,0.5709111094474792,41600.0,4098.0
80,0.7083144783973694,0.9482071995735168,0.7913030385971069,0.1156444177031517,0.8054637908935547,0.6028423309326172,168074.0,17307.0,0.6511563062667847,0.9244879484176636,0.9714369177818298,0.12260013818740845,0.7379794716835022,0.5709111094474792,41613.0,4098.0
81,0.7056671977043152,0.9476784467697144,0.7952967882156372,0.11571508646011353,0.802384078502655,0.6002299189567566,168010.0,17232.0,0.6521314978599548,0.9247149229049683,0.9704427123069763,0.12256136536598206,0.7374482750892639,0.5709111094474792,41609.0,4098.0
82,0.7071301937103271,0.9478552341461182,0.7941350936889648,0.11594752967357635,0.8042764663696289,0.5974432826042175,168080.0,17152.0,0.6514349579811096,0.9246377348899841,0.9711821675300598,0.12243549525737762,0.7372118234634399,0.570214569568634,41609.0,4093.0
83,0.7088021039962769,0.9481328725814819,0.7924261093139648,0.11559870094060898,0.8068361878395081,0.6035041213035583,168106.0,17326.0,0.653106689453125,0.9249566793441772,0.9690239429473877,0.12230748683214188,0.7370790839195251,0.570214569568634,41608.0,4093.0
84,0.7045873999595642,0.9471173286437988,0.7992063760757446,0.1160452663898468,0.8010519742965698,0.5994287729263306,167980.0,17209.0,0.6508776545524597,0.9247970581054688,0.9709810018539429,0.1222948506474495,0.7351516485214233,0.5707718133926392,41592.0,4097.0
85,0.7083492875099182,0.947468101978302,0.7969648241996765,0.11591476202011108,0.8015207052230835,0.6021804809570312,167973.0,17288.0,0.65268874168396,0.9247720837593079,0.9700748920440674,0.12238331139087677,0.736595869064331,0.5703538656234741,41604.0,4094.0
86,0.7092897891998291,0.9478073716163635,0.7940167784690857,0.11571922153234482,0.802980363368988,0.6024940013885498,168010.0,17297.0,0.6518529057502747,0.9248586893081665,0.9706850051879883,0.12208569794893265,0.7374663352966309,0.5717470049858093,41607.0,4104.0
87,0.7062245011329651,0.9482182264328003,0.7917183041572571,0.11574766784906387,0.8037052750587463,0.6014142036437988,168037.0,17266.0,0.6522708535194397,0.9245584607124329,0.9713002443313599,0.12258221209049225,0.7359611392021179,0.5696572661399841,41601.0,4089.0
88,0.7082099914550781,0.9480084776878357,0.7932416796684265,0.11570059508085251,0.8036904335021973,0.6007872223854065,168041.0,17248.0,0.6536639928817749,0.9247762560844421,0.9704233407974243,0.12238399684429169,0.7361335754394531,0.5713290572166443,41598.0,4101.0
89,0.7068166732788086,0.9482120275497437,0.7922825813293457,0.11535117775201797,0.8040292263031006,0.6019366979598999,168042.0,17281.0,0.65338534116745,0.9248330593109131,0.970119059085846,0.1222091093659401,0.7362755537033081,0.5717470049858093,41598.0,4104.0
90,0.7099167704582214,0.9478223919868469,0.7942016124725342,0.11557847261428833,0.8047089576721191,0.6023895144462585,168057.0,17294.0,0.6525494456291199,0.9247549772262573,0.9703273177146912,0.12224320322275162,0.7377609610557556,0.5710504055023193,41611.0,4099.0
91,0.7057368755340576,0.9475232362747192,0.7961357235908508,0.11592978984117508,0.8023050427436829,0.6013445258140564,168000.0,17264.0,0.6551964282989502,0.9248448014259338,0.9703180193901062,0.12216634303331375,0.7377786040306091,0.5718863010406494,41609.0,4105.0
92,0.7082796096801758,0.9480543732643127,0.7929383516311646,0.11549443006515503,0.8052982687950134,0.6056637167930603,168050.0,17388.0,0.6532460451126099,0.9248321056365967,0.9705688953399658,0.12222184240818024,0.7381765842437744,0.5718863010406494,41612.0,4105.0
93,0.7130168080329895,0.9484826326370239,0.7889891862869263,0.11510397493839264,0.8080475330352783,0.6064648628234863,168118.0,17411.0,0.6528280973434448,0.9248157143592834,0.9705320596694946,0.1222381666302681,0.7374753355979919,0.5721649527549744,41606.0,4107.0
94,0.7091504335403442,0.9486227035522461,0.7885682582855225,0.11508714407682419,0.8056084513664246,0.6044097542762756,168067.0,17352.0,0.653803288936615,0.9248411655426025,0.9699816703796387,0.12218492478132248,0.737701952457428,0.5724436044692993,41607.0,4109.0
95,0.7076526284217834,0.9485626816749573,0.7891545295715332,0.11537933349609375,0.8057249188423157,0.6029816269874573,168080.0,17311.0,0.65352463722229,0.9248142242431641,0.9704326391220093,0.1221437081694603,0.7388019561767578,0.5721649527549744,41616.0,4107.0
96,0.7116931676864624,0.9482253789901733,0.7912373542785645,0.11501169949769974,0.8053392767906189,0.6052457690238953,168054.0,17376.0,0.65338534116745,0.9248843193054199,0.9700112342834473,0.1222396269440651,0.7360115051269531,0.5717470049858093,41596.0,4104.0
97,0.7078964710235596,0.9484927654266357,0.7900474667549133,0.11551308631896973,0.8045448064804077,0.6030513048171997,168048.0,17313.0,0.6525494456291199,0.9249030351638794,0.9698478579521179,0.12231145799160004,0.7375427484512329,0.5711897611618042,41609.0,4100.0
98,0.7070605158805847,0.9481717348098755,0.7917852401733398,0.11557545512914658,0.8034526109695435,0.6014490127563477,168030.0,17267.0,0.653106689453125,0.924885094165802,0.9698997735977173,0.12225889414548874,0.7379409670829773,0.5711897611618042,41612.0,4100.0
99,0.7089065909385681,0.9481092095375061,0.7920150756835938,0.11510966718196869,0.8044294118881226,0.604758083820343,168033.0,17362.0,0.6532460451126099,0.9248726963996887,0.970159113407135,0.12228109687566757,0.7376459836959839,0.5718863010406494,41608.0,4105.0
100,0.7078267931938171,0.9480221271514893,0.7930781841278076,0.1156577318906784,0.8039525747299194,0.6022153496742249,168038.0,17289.0,0.65338534116745,0.9249289035797119,0.9699016809463501,0.12230222672224045,0.7373064160346985,0.5704931616783142,41609.0,4095.0
101,0.7109965682029724,0.948159396648407,0.791325569152832,0.11526107043027878,0.8054525256156921,0.6051064133644104,168058.0,17372.0,0.6524101495742798,0.9248809218406677,0.9700668454170227,0.12219753861427307,0.7369081974029541,0.5724436044692993,41601.0,4109.0
102,0.7099515795707703,0.9478716254234314,0.7938477396965027,0.11543646454811096,0.8039743900299072,0.603155791759491,168032.0,17316.0,0.65352463722229,0.9248581528663635,0.9700521230697632,0.12230465561151505,0.7368326187133789,0.5710504055023193,41604.0,4099.0
103,0.710125744342804,0.9486720561981201,0.7884470224380493,0.11501158773899078,0.8052900433540344,0.6044794321060181,168058.0,17354.0,0.6528280973434448,0.9248588681221008,0.9701849222183228,0.12223175913095474,0.7372774481773376,0.5711897611618042,41607.0,4100.0
104,0.7071301937103271,0.9481779932975769,0.7916304469108582,0.1152968630194664,0.8030905723571777,0.6046187877655029,167998.0,17358.0,0.6529673933982849,0.9249094724655151,0.9696788191795349,0.12220539897680283,0.7382622957229614,0.5717470049858093,41613.0,4104.0
105,0.711728036403656,0.9483211636543274,0.7912415862083435,0.11549662053585052,0.8054474592208862,0.6056637167930603,168054.0,17388.0,0.6525494456291199,0.9249266982078552,0.9700212478637695,0.12230530381202698,0.7369177937507629,0.5709111094474792,41605.0,4098.0
106,0.7076178193092346,0.9481824040412903,0.7918491363525391,0.11574551463127136,0.8036887049674988,0.6010658740997314,168039.0,17256.0,0.6528280973434448,0.9248402714729309,0.9699047207832336,0.12231232225894928,0.7372210025787354,0.5706325173377991,41608.0,4096.0
